isScaledUiToken,multiplier,address,decimals,price,lastTradeUnixTime,liquidity,logoURI,mc,name,symbol,v24hChangePercent,v24hUSD,cache_timestamp
False,,2k8yZaJjf61unHriuqdmvbxe7CUhEYML5kVJDbcotKjU,6,0.16822715297806215,1770309713,2345048.7066036058,https://gateway.pinata.cloud/ipfs/QmVs23RG8sjtm8iQYcN5bK9dt2p3u9Vp64x1bEE2F2DiFr,168223079.55006924,BFS,BFS,-21.59590382642259,24653764.227269553,2026-02-05 17:42:59.911903
False,,ESsi6ywerS8qcU51mY1fxEsy16FJx44o9AKkUZrVW6FK,6,8.931804537202844e-05,1770309712,17104.907350369947,https://gateway.irys.xyz/7H5ZYkX86MisqyKMUeUaDU6sYCcFtr78tekF55ayAkVB,8931804.529253539,XMN,XMoney,,21970628.41472919,2026-02-05 17:42:59.911903
False,,Gv7DP7DvTudTxvPhYTUokmdepJ4s8dgQcJctCEpVjcTM,6,0.00020506510444272876,1770309713,87837.90852900654,https://ipfs.io/ipfs/bafkreid6iraw3po3rfyu7xq6cnepodkiewovy5shugzdkixhmjn65opc4y,205065.10348044435,sealevel RAINBOW_COIN VALue,RNBW,,21694332.338184252,2026-02-05 17:42:59.911903
False,,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,9,118.57398261230844,1770309704,2097931.8841442172,https://bafkreiflz2xxkfn33qjch2wj55bvbn33q3s4mmb6bye5pt3mpgy4t2wg4e.ipfs.nftstorage.link/,191036107.63248616,Infinity,INF,144.50695849856302,21241930.881826036,2026-02-05 17:42:59.911903
False,,BNso1VUJnh4zcfpZa6986Ea66P6TCp59hvtNJ8b1X85,9,93.0459606189923,1770309443,617476.4235742055,https://arweave.net/LepI-hea-JrbLMb4L_HpMzaq9k0aHY2-lVSGiBtwvFM?ext=png,851108208.5096408,Binance Staked SOL,BNSOL,178.9134421183849,21082832.974984966,2026-02-05 17:42:59.911903
False,,GY8ZkxRSuWMYggHtQrwXi9FGZZdSYfbRmSoK7sTQgjfj,6,0.0028807676220583486,1770270499,9832.631340676675,https://gateway.irys.xyz/Adwn-UellkfiojysfEzH6wWB5516oahbqc1s16cikxA,288076762.20202404,2131KOBUSHlDE,kobushi,,19133407.7488158,2026-02-05 17:42:59.911903
False,,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,6,0.19819341223626805,1770309710,9802509.209844206,https://ipfs.io/ipfs/QmQr3Fz4h1etNsF7oLGMRHiCzhB5y9a7GjyodnF7zLHK1g,198189358.53305867,Fartcoin ,Fartcoin ,39.643139576933144,18164215.350396745,2026-02-05 17:42:59.911903
False,,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,6,0.9997415889871651,1770309707,42185090.73051423,https://ipfs.io/ipfs/QmTW9HWfb2wsQqEVJiixkQ73Nsfp2Rx4ESaDSiQ7ThwnFM,64051453.51808934,USDS,USDS,-23.23261908476613,16589931.02004246,2026-02-05 17:42:59.911903
False,,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,6,0.0775798227779711,1770309707,4320046.8040871965,https://ipfs.io/ipfs/QmPDJuEobBcLZihjFCvkWA8c1FiW7UzM2ctFdiffSLxf1d,77578580.88052943,AI Rig Complex,arc,82.5846027054334,15900343.497755202,2026-02-05 17:42:59.911903
False,,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,6,0.0034251848754348205,1770309713,427724.2049033997,https://desperate-moccasin-minnow.myfilebase.com/ipfs/Qmb5JxsyMuP7V1d7Vq5dc8PmcT17ohPBm1M345U4kvQkeV,3425182.769418623,The Big Trout,BigTrout,,15012942.240486413,2026-02-05 17:42:59.911903
False,,2D158jxTzVAzP9VGLszSPupzUqfn5QpowB5YizBsK5bN,6,0.010108179495273968,1770275320,9001.175107519639,https://gateway.irys.xyz/-pcXiZpcfvEtOORP96PqPEesT9u_XXLQSZ9kX3fzy4Y,1010817949.5172886,Liora Nuclear Beam,Liora,,14325041.363057945,2026-02-05 17:42:59.911903
False,,F9NkJfxAqKBB6rqiRdXcTGyYVKgttSY8x3FsZtxadcVg,9,0.004307007041544228,1770309392,1269.2341892172126,https://gateway.irys.xyz/TD5zf8kAWTrlixpK52FmGZ1AitxFPabBLjUti6c92jo,4307005.96411714,Binance Solana,bSOL,,14136777.509882731,2026-02-05 17:42:59.911903
False,,CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn,8,68132.53483473965,1770309700,237977.278719199,,34386902.21338726,OKX Wrapped BTC,xBTC,79.44039392751175,13826137.148205567,2026-02-05 17:42:59.911903
False,,2K3xshn68UJGetN3grgZN4wzNcxQu2hYxx9EQPMkUKUg,6,3.4307005125087393e-09,1770295109,101.66471685088855,https://ipfs.io/ipfs/QmSJUBWkzeuDLme9qFLwW1BVigz9KiqchWZEhVtRSxdjkY,3.4307001071829153,USA Coin 💰,$USA Coin,,13567350.448907766,2026-02-05 17:42:59.911903
False,,CUQRWqtCYVv5eKh4LzN9RRC6QvFgiHUybfKhZWoPobEq,6,0.00014927916735761279,1770309713,131235.07734553286,https://ipfs.io/ipfs/bafkreid36khm4lhx5uaezrjxtho2xunrzhncylhbc3kfmkpcyy3b7qe5eq,149279.16724203728,rainbowdotme,RNBW,,13555291.9366339,2026-02-05 17:42:59.911903
False,,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,6,0.019461865970643994,1770309713,1964425.8612248434,https://ipfs.io/ipfs/bafybeieukfwe5dz5m7d7pocyogm2sd3bzr6ajxefav7mcvpbf53yl3cn6u,19461407.736576244,Nietzschean Penguin,PENGUIN,-3.016119182879842,13160173.386163205,2026-02-05 17:42:59.911903
False,,FjcGGNUFMvzFmaDp8UoXieb2vHT5dvSHED8w4UmoMSfb,6,7.951291730426454e-05,1770248715,9823.933789829374,https://gateway.irys.xyz/cCRsUMuNjmknK1uluD8qFHqqo4dt5J0OlIz16hSiHRo,7951291.73034694,Bankr on Sol,rscoin,,11118169.209273849,2026-02-05 17:42:59.911903
False,,5HbfYhDtuXSGF8dHFu6sn5xPgVhBBHivk98hzTS3XZrf,6,0.00016197434177430884,1770248727,9536.63316256911,https://gateway.irys.xyz/UW1HiShVXQpxRA8ecX93O90K2LCjYNgTXiNoiAqc05E,16197434.17726891,Hitler,Not wrong,,11117747.109952107,2026-02-05 17:42:59.911903
